Country,Year,Sex,Age <5,Age 5-14,Age 15-24,Age 25-34,Age 35-44,Age 45-54,Age 55-64,Age >64
Belarus,1989,F,398700.0,752700.0,708000.0,844200.0,648300.0,625700.0,695400.0,741700.0
Belarus,1990,M,411500.0,789500.0,702900.0,844900.0,670500.0,528900.0,508700.0,328800.0
Belarus,1990,F,391500.0,763600.0,706500.0,839200.0,684600.0,599600.0,682600.0,758500.0
Belarus,1991,M,388700.0,807600.0,699100.0,826400.0,720100.0,497100.0,517600.0,344800.0
Belarus,1991,F,367900.0,781100.0,702100.0,823200.0,736000.0,558600.0,674000.0,788500.0
Belarus,1992,M,373900.0,821500.0,708800.0,812400.0,745900.0,490800.0,519200.0,364500.0
Belarus,1992,F,353100.0,793700.0,708000.0,811300.0,762800.0,546600.0,675400.0,810000.0
Belarus,1993,M,348800.0,834500.0,723100.0,789200.0,769100.0,485500.0,515900.0,382900.0
Belarus,1993,F,329600.0,804600.0,713800.0,794600.0,786600.0,537000.0,671500.0,832800.0
Belarus,1994,M,335300.0,833400.0,726000.0,773000.0,771900.0,486900.0,511300.0,390100.0
Belarus,1994,F,318800.0,807600.0,719700.0,784400.0,795300.0,540700.0,670800.0,842800.0
Belarus,1995,M,310800.0,829500.0,734800.0,743800.0,782500.0,491800.0,500400.0,405900.0
Belarus,1995,F,296400.0,807300.0,729900.0,762300.0,812500.0,547500.0,660700.0,864700.0
Belarus,1996,M,290000.0,821700.0,743800.0,722500.0,797300.0,500900.0,490200.0,418500.0
Belarus,1996,F,275700.0,797600.0,737300.0,741800.0,828400.0,556400.0,647900.0,880500.0
Belarus,1997,M,270700.0,809000.0,750600.0,709000.0,808700.0,517400.0,475800.0,428000.0
Belarus,1997,F,257100.0,783300.0,744100.0,726900.0,841200.0,574300.0,630500.0,893300.0
Belarus,1998,M,255200.0,787800.0,762700.0,698900.0,818200.0,542500.0,454100.0,434500.0
Belarus,1998,F,241400.0,761400.0,755800.0,716200.0,851500.0,603500.0,603000.0,904700.0
Belarus,1999,M,242700.0,748500.0,771500.0,692600.0,810300.0,567700.0,439500.0,438800.0
Belarus,1999,F,229200.0,713600.0,741400.0,697900.0,838800.0,626300.0,582700.0,893600.0
Belarus,2000,M,237303.0,717646.0,786483.0,688963.0,804495.0,599408.0,419507.0,441660.0
Belarus,2000,F,224176.0,683020.0,754801.0,693860.0,833740.0,663316.0,558502.0,898078.0
Belarus,2001,M,235003.0,681448.0,801574.0,687861.0,793946.0,629272.0,399124.0,448868.0
Belarus,2001,F,222098.0,647427.0,768639.0,691653.0,823571.0,698696.0,531616.0,909892.0
Belarus,2002,M,234440.0,642277.0,814826.0,688769.0,778527.0,650571.0,386450.0,456249.0
Belarus,2002,F,221092.0,609886.0,780846.0,691146.0,808919.0,724729.0,512939.0,923100.0
Belarus,2003,M,233273.0,605243.0,824213.0,691958.0,759232.0,668410.0,379890.0,461744.0
Belarus,2003,F,219862.0,574416.0,789030.0,692961.0,790072.0,746470.0,500875.0,936177.0
Belarus,2004,M,231045.0,571645.0,828898.0,698125.0,737819.0,682282.0,381269.0,465550.0
Belarus,2004,F,218024.0,542054.0,793684.0,696487.0,768815.0,763092.0,497596.0,948183.0
Belarus,2005,M,229198.0,543371.0,825924.0,706010.0,716225.0,694116.0,388204.0,466141.0
Belarus,2005,F,216534.0,515011.0,791961.0,700519.0,748006.0,776927.0,502332.0,954828.0
Belarus,2006,M,229799.0,520558.0,816266.0,714048.0,696710.0,707566.0,396353.0,463864.0
Belarus,2006,F,217375.0,493216.0,782861.0,705036.0,729011.0,792703.0,510043.0,957092.0
Belarus,2007,M,235151.0,500931.0,801445.0,723119.0,681317.0,718093.0,410394.0,457772.0
Belarus,2007,F,222509.0,474089.0,768164.0,711481.0,713118.0,805070.0,526026.0,953437.0
Belarus,2008,M,244165.0,484885.0,778552.0,737364.0,668599.0,727096.0,430704.0,445152.0
Belarus,2008,F,230930.0,458327.0,745464.0,723117.0,700127.0,814211.0,552481.0,939667.0
Belarus,2009,M,254604.0,473483.0,749519.0,754796.0,659686.0,730528.0,454294.0,431215.0
Belarus,2009,F,243547.0,447324.0,716695.0,737605.0,690515.0,817147.0,584423.0,922739.0
Belarus,2010,M,262122.0,462298.0,707657.0,723856.0,639093.0,714689.0,481814.0,421696.0
Belarus,2010,F,247268.0,437506.0,668827.0,715558.0,679456.0,803630.0,623479.0,901634.0
Belarus,2011,M,270802.0,459834.0,676797.0,736247.0,637306.0,704869.0,504608.0,412764.0
Belarus,2011,F,255050.0,435715.0,639397.0,724263.0,676273.0,793862.0,655935.0,889450.0
Belarus,2012,M,278803.0,464080.0,642799.0,748497.0,637518.0,691912.0,521921.0,412380.0
Belarus,2012,F,262606.0,439462.0,607675.0,732747.0,674767.0,780491.0,679621.0,889216.0
Belarus,2013,M,286163.0,471922.0,609560.0,759582.0,639922.0,676719.0,538719.0,416782.0
Belarus,2013,F,269594.0,446842.0,576270.0,739769.0,675173.0,763436.0,700555.0,894989.0
Belarus,2014,M,292259.0,480895.0,578690.0,768569.0,644860.0,660149.0,553682.0,426100.0
Belarus,2014,F,275275.0,455300.0,546952.0,745490.0,677298.0,744233.0,717487.0,907272.0
Belarus,2015,M,298391.0,490687.0,551841.0,773140.0,651615.0,643812.0,567964.0,437570.0
Belarus,2015,F,280878.0,464047.0,522186.0,747134.0,680061.0,725675.0,731908.0,922707.0
Belarus,2018,M,292980.0,529716.0,489972.0,752471.0,676402.0,606429.0,604070.0,466600.0
Belarus,2018,F,275870.0,500646.0,463031.0,722307.0,691080.0,681445.0,766781.0,963699.0
Belgium,1950,M,353000.0,562900.0,645100.0,594400.0,640800.0,605000.0,426200.0,426000.0
Belgium,1950,F,340400.0,550300.0,633000.0,571900.0,639400.0,632800.0,490500.0,527500.0
Belgium,1951,M,355500.0,572000.0,633500.0,613100.0,622800.0,612000.0,432800.0,430500.0
Belgium,1951,F,342200.0,558200.0,623600.0,589300.0,619900.0,637100.0,499200.0,536400.0
Belgium,1952,M,354400.0,587100.0,625200.0,639000.0,598500.0,618300.0,442100.0,435800.0
Belgium,1952,F,340100.0,570800.0,615800.0,613400.0,593700.0,640300.0,509800.0,546100.0
Belgium,1953,M,354300.0,599200.0,617800.0,665200.0,570200.0,623300.0,450600.0,440100.0
Belgium,1953,F,339400.0,582400.0,610200.0,639100.0,565300.0,644100.0,520100.0,556300.0
Belgium,1954,M,354800.0,610900.0,610300.0,681600.0,549700.0,626200.0,459200.0,443400.0
Belgium,1954,F,339700.0,593300.0,604700.0,657700.0,545200.0,645800.0,530700.0,566200.0
Belgium,1955,M,357200.0,626400.0,599400.0,683400.0,547700.0,627700.0,470000.0,446600.0
Belgium,1955,F,342200.0,606800.0,594200.0,661700.0,541700.0,645200.0,542000.0,576000.0
Belgium,1956,M,361900.0,647000.0,583300.0,678300.0,556000.0,626100.0,483300.0,449800.0
Belgium,1956,F,346500.0,625500.0,577400.0,658600.0,547600.0,642400.0,554100.0,586000.0
Belgium,1957,M,367700.0,670500.0,568600.0,673700.0,563600.0,624100.0,497200.0,453500.0
Belgium,1957,F,351400.0,647200.0,561200.0,656300.0,552600.0,639100.0,566200.0,596700.0
Belgium,1958,M,373300.0,689300.0,561800.0,665300.0,569700.0,623300.0,509400.0,456500.0
Belgium,1958,F,356600.0,665500.0,553200.0,651400.0,556200.0,637300.0,576000.0,607600.0
Belgium,1959,M,378700.0,700500.0,560600.0,652500.0,575600.0,619900.0,519300.0,460700.0
Belgium,1959,F,362400.0,678000.0,552200.0,643100.0,560700.0,634300.0,584500.0,620500.0
Belgium,1960,M,388700.0,719300.0,570300.0,644300.0,564300.0,595900.0,519300.0,465500.0
Belgium,1960,F,369900.0,689800.0,557800.0,640200.0,567000.0,616800.0,583000.0,626900.0
Belgium,1961,M,390000.0,726800.0,578000.0,633800.0,582400.0,579200.0,525200.0,471000.0
Belgium,1961,F,371800.0,697300.0,565800.0,631600.0,586000.0,599100.0,587500.0,640300.0
Belgium,1962,M,392300.0,729600.0,593600.0,628100.0,606600.0,554700.0,529100.0,478000.0
Belgium,1962,F,373500.0,700200.0,579100.0,624600.0,609900.0,573800.0,590700.0,654700.0
Belgium,1963,M,394100.0,735300.0,610700.0,629700.0,634000.0,527500.0,532100.0,483200.0
Belgium,1963,F,375500.0,705300.0,592400.0,620900.0,636100.0,546100.0,593900.0,666400.0
Belgium,1964,M,396900.0,743900.0,628400.0,635700.0,655600.0,509300.0,534100.0,489500.0
Belgium,1964,F,378200.0,713500.0,605400.0,618600.0,656100.0,526700.0,595800.0,679300.0
Belgium,1965,M,399300.0,754300.0,647400.0,633500.0,663000.0,507300.0,534800.0,496600.0
Belgium,1965,F,380600.0,723200.0,621000.0,611200.0,662600.0,523900.0,595600.0,693700.0
Belgium,1966,M,398600.0,764900.0,669000.0,617800.0,662800.0,513900.0,532200.0,504400.0
Belgium,1966,F,380000.0,733000.0,641800.0,596800.0,661700.0,530400.0,592500.0,708200.0
Belgium,1967,M,394300.0,774000.0,691400.0,601000.0,662100.0,519400.0,528700.0,512900.0
Belgium,1967,F,376300.0,741800.0,663600.0,582400.0,660700.0,535500.0,588800.0,723400.0
Belgium,1968,M,387200.0,782000.0,708200.0,591700.0,658400.0,523700.0,526600.0,518900.0
Belgium,1968,F,369600.0,749400.0,680100.0,574900.0,657100.0,539400.0,586600.0,736000.0
Belgium,1969,M,376900.0,790200.0,720500.0,589700.0,651800.0,528800.0,523600.0,523600.0
Belgium,1969,F,359800.0,757000.0,692200.0,573500.0,650500.0,544000.0,583400.0,747000.0
Belgium,1970,M,367800.0,795800.0,733400.0,591300.0,644200.0,538600.0,515800.0,528800.0
Belgium,1970,F,351100.0,762100.0,704300.0,574500.0,643100.0,553600.0,574900.0,758400.0
Belgium,1971,M,362100.0,798500.0,743300.0,601400.0,637100.0,556600.0,500600.0,533700.0
Belgium,1971,F,345200.0,763900.0,713500.0,582500.0,635400.0,572300.0,557600.0,769700.0
Belgium,1972,M,357800.0,797400.0,750600.0,617300.0,632000.0,579700.0,479200.0,538300.0
Belgium,1972,F,340500.0,762500.0,719600.0,595500.0,629200.0,596000.0,534000.0,781500.0
Belgium,1973,M,352700.0,792700.0,759200.0,630800.0,627800.0,605000.0,455400.0,543500.0
Belgium,1973,F,335200.0,758000.0,726100.0,607200.0,624800.0,621400.0,508000.0,794000.0
Belgium,1974,M,350100.0,789600.0,763900.0,637100.0,626000.0,617700.0,443600.0,546400.0
Belgium,1974,F,332400.0,755100.0,729500.0,612700.0,622900.0,634300.0,495100.0,800100.0
Belgium,1975,M,336300.0,777800.0,781500.0,666200.0,617000.0,629400.0,439600.0,550900.0
Belgium,1975,F,319100.0,744100.0,745000.0,634000.0,611900.0,645800.0,488500.0,813900.0
Belgium,1976,M,325800.0,769100.0,790300.0,690300.0,602500.0,629200.0,447400.0,552100.0
Belgium,1976,F,309200.0,736000.0,754300.0,654700.0,596100.0,644700.0,495300.0,821000.0
Belgium,1977,M,316500.0,758100.0,798900.0,717100.0,586600.0,628200.0,452400.0,553300.0
Belgium,1977,F,300500.0,725600.0,763500.0,678600.0,579800.0,643000.0,500300.0,827800.0
Belgium,1978,M,312400.0,752100.0,803200.0,731100.0,579700.0,627500.0,453600.0,554300.0
Belgium,1978,F,297100.0,720000.0,767500.0,691200.0,572600.0,642100.0,501600.0,831100.0
Belgium,1979,M,306600.0,724700.0,808200.0,753500.0,579300.0,619400.0,463600.0,561100.0
Belgium,1979,F,292400.0,695200.0,774600.0,712000.0,570000.0,633300.0,510100.0,844500.0
Belgium,1980,M,306400.0,714700.0,810600.0,760700.0,580600.0,616600.0,467300.0,562300.0
Belgium,1980,F,292200.0,685600.0,777400.0,719000.0,570400.0,630600.0,512900.0,847900.0
Belgium,1981,M,312100.0,697700.0,809600.0,754500.0,583000.0,607500.0,486300.0,559800.0
Belgium,1981,F,297800.0,664900.0,776500.0,720900.0,572100.0,619800.0,531000.0,855500.0
Belgium,1982,M,312100.0,677800.0,805100.0,757300.0,602900.0,599600.0,513400.0,545600.0
Belgium,1982,F,297100.0,646100.0,771500.0,724400.0,588600.0,611100.0,561200.0,843500.0
Belgium,1983,M,311300.0,669600.0,801900.0,759500.0,609300.0,597400.0,524800.0,539300.0
Belgium,1983,F,296100.0,640200.0,767800.0,726400.0,594400.0,608700.0,573200.0,838100.0
Belgium,1984,M,311800.0,659900.0,787500.0,760900.0,621800.0,595600.0,547400.0,524600.0
Belgium,1984,F,295500.0,630100.0,756400.0,730100.0,605400.0,606000.0,598000.0,822000.0
Belgium,1985,M,301900.0,644100.0,775300.0,775300.0,644000.0,584000.0,555900.0,531300.0
Belgium,1985,F,286700.0,615800.0,744100.0,744000.0,622300.0,593900.0,607900.0,831700.0
Belgium,1986,M,296900.0,630300.0,760500.0,786200.0,675800.0,561300.0,556200.0,549100.0
Belgium,1986,F,280900.0,602600.0,729100.0,755700.0,651900.0,569300.0,606400.0,852700.0
Belgium,1987,M,297200.0,628100.0,756300.0,789200.0,684800.0,555000.0,556200.0,552100.0
Belgium,1987,F,281700.0,599700.0,725700.0,759300.0,660500.0,561500.0,605100.0,857800.0
Belgium,1988,M,298800.0,624200.0,745800.0,796900.0,702200.0,549100.0,555900.0,562600.0
Belgium,1988,F,283600.0,595000.0,715900.0,767800.0,676700.0,553200.0,602200.0,871800.0
Belgium,1989,M,301900.0,620700.0,730000.0,805000.0,716900.0,550700.0,553900.0,575300.0
Belgium,1989,F,286600.0,591700.0,700100.0,776100.0,690700.0,553000.0,598100.0,887000.0
Belgium,1990,M,306600.0,618600.0,711900.0,811000.0,730900.0,554300.0,549900.0,587100.0
Belgium,1990,F,291100.0,590000.0,682800.0,781400.0,704500.0,554700.0,592300.0,900300.0
Belgium,1991,M,311700.0,618500.0,696300.0,813800.0,740200.0,564500.0,545900.0,599300.0
Belgium,1991,F,296400.0,589600.0,667900.0,783200.0,714700.0,562700.0,586000.0,914000.0
Belgium,1992,M,315900.0,619100.0,683800.0,813500.0,745300.0,579700.0,543000.0,611000.0
Belgium,1992,F,301100.0,589400.0,656700.0,782500.0,720600.0,575600.0,581100.0,926800.0
Belgium,1993,M,317500.0,619900.0,674100.0,810400.0,752500.0,593500.0,541900.0,621300.0
Belgium,1993,F,303200.0,589600.0,648400.0,779500.0,727600.0,587500.0,578000.0,938700.0
Belgium,1994,M,316000.0,620600.0,665700.0,804200.0,760400.0,606900.0,540400.0,633300.0
Belgium,1994,F,301800.0,590400.0,641000.0,774100.0,736600.0,598300.0,574800.0,950700.0
Belgium,1995,M,311800.0,621100.0,657100.0,795600.0,768000.0,622200.0,534500.0,646300.0
Belgium,1995,F,297800.0,591200.0,634100.0,767500.0,746100.0,611800.0,566800.0,964800.0
Belgium,1996,M,306286.0,622534.0,649022.0,786754.0,776219.0,641619.0,522804.0,660051.0
Belgium,1996,F,292818.0,592477.0,627412.0,760530.0,755580.0,630695.0,552552.0,979296.0
Belgium,1997,M,303539.0,623586.0,645571.0,782814.0,780954.0,652696.0,515805.0,666815.0
Belgium,1997,F,290464.0,593623.0,624118.0,757131.0,761076.0,641395.0,544368.0,986271.0
Belgium,1998,M,297617.5,626794.0,636467.0,764850.0,790994.5,680302.5,506534.5,684635.0
Belgium,1998,F,284396.0,597469.0,615838.5,741821.5,772849.0,667789.0,531263.0,1003387.0
Belgium,1999,M,295476.5,628074.5,632891.5,748799.5,799006.5,693486.5,507747.0,694384.0
Belgium,1999,F,282674.0,598795.0,613014.0,727178.0,781275.0,681028.0,530704.0,1011891.0
Belgium,2000,M,294724.0,628531.0,631207.0,731332.0,805303.0,706401.0,511385.0,703139.0
Belgium,2000,F,282512.0,599175.0,612148.0,711759.0,787148.0,694685.0,532534.0,1019278.0
Belgium,2001,M,294356.0,628591.0,631774.0,717487.0,809492.0,715336.0,521346.0,711778.0
Belgium,2001,F,282168.0,600055.0,612659.0,699613.0,790310.0,704904.0,540422.0,1026288.0
Belgium,2002,M,293286.0,628784.0,633971.0,708881.0,811746.0,720796.0,536059.0,721070.0
Belgium,2002,F,280943.0,600964.0,614288.0,692308.0,791632.0,711394.0,553353.0,1033324.0
Belgium,2003,M,292194.0,627837.5,636425.5,702194.5,810192.5,727946.5,549374.5,730865.5
Belgium,2003,F,279821.0,600216.5,616806.0,687592.5,790166.5,718850.5,565259.5,1040389.5
Belgium,2004,M,292914.0,625132.0,638438.5,696333.5,806253.5,736661.5,562390.5,741127.0
Belgium,2004,F,280202.5,597900.0,620047.0,683475.0,786714.0,728647.5,576217.0,1048683.0
Belgium,2005,M,295439.0,622381.0,641284.0,691901.0,803298.0,746656.0,577377.0,749244.0
Belgium,2005,F,282177.0,595487.0,624077.0,681309.0,783824.0,739518.0,589640.0,1055018.0
Belgium,2006,M,299355.0,619058.0,645841.0,689593.0,801257.0,757887.0,596316.0,753311.0
Belgium,2006,F,285910.0,592596.0,629311.0,680859.0,781385.0,750821.0,608235.0,1056231.5
Belgium,2007,M,304507.0,614877.0,651293.0,689694.0,798550.0,769177.0,617106.0,757660.0
Belgium,2007,F,290937.0,588775.0,635389.0,681575.0,778166.0,761981.0,628786.0,1057237.0
Belgium,2008,M,311632.0,612292.0,657101.0,691616.0,793294.0,780176.0,634366.0,766009.0
Belgium,2008,F,297503.0,586242.0,641708.0,684849.0,772671.0,772480.0,645799.0,1062247.0
Belgium,2009,M,318922.0,613184.0,661817.0,694716.0,784179.0,791996.0,647978.0,777648.0
Belgium,2009,F,304216.0,587237.0,646252.0,690235.0,763689.0,783810.0,659802.0,1070823.0
Belgium,2010,M,321754.0,614697.0,663725.0,696461.0,778833.0,797995.0,654541.0,784215.0
Belgium,2010,F,306980.0,588803.0,647625.0,693304.0,758647.0,789599.0,666782.0,1075944.0
Belgium,2011,M,330184.0,624298.0,676437.0,715773.0,777341.0,810635.0,670206.0,796844.0
Belgium,2011,F,315328.0,597487.0,656675.0,707535.0,753752.0,798770.0,683035.0,1086338.0
Belgium,2012,M,333867.0,630495.0,681023.0,723202.0,771358.0,816984.0,675417.0,819434.0
Belgium,2012,F,318346.0,603232.0,659827.0,715195.0,748273.0,803051.0,689646.0,1105500.0
Belgium,2013,M,333675.0,638399.0,679018.0,728918.0,763540.0,819183.0,686837.0,847538.0
Belgium,2013,F,318612.0,610848.0,656675.0,721787.0,742964.0,803147.0,699678.0,1127617.0
Belgium,2014,M,331741.0,644794.0,675446.0,728759.0,758898.0,817162.0,696128.0,868454.0
Belgium,2014,F,316694.0,615939.0,653625.0,724681.0,740341.0,799660.0,709535.0,1145426.0
Belgium,2015,M,328295.0,651450.0,671971.0,728873.0,753745.0,813984.0,706580.0,886365.0
Belgium,2015,F,313183.0,622189.0,649587.0,726357.0,738349.0,796378.0,719827.0,1158701.0
Belgium,2016,M,325317.0,660836.0,676371.0,738784.0,753266.0,815009.0,718377.0,905598.0
Belgium,2016,F,310378.0,630503.0,646974.0,732192.0,737790.0,795242.0,731358.0,1174264.0
Bosnia and Herzegovina,1985,M,181000.0,380800.0,428600.0,377400.0,248500.0,263400.0,151900.0,99900.0
Bosnia and Herzegovina,1985,F,173400.0,364800.0,404200.0,351400.0,246200.0,268600.0,192400.0,146800.0
Bosnia and Herzegovina,1986,M,181000.0,380800.0,416700.0,389900.0,254100.0,260400.0,163700.0,100600.0
Bosnia and Herzegovina,1986,F,173300.0,364600.0,398900.0,361800.0,250700.0,269700.0,198000.0,152000.0
Bosnia and Herzegovina,1987,M,180300.0,379500.0,409800.0,404400.0,258700.0,262100.0,174700.0,101000.0
Bosnia and Herzegovina,1987,F,172600.0,363300.0,392100.0,375300.0,253300.0,270700.0,204700.0,154700.0
Bosnia and Herzegovina,1988,M,179800.0,378100.0,404100.0,409100.0,275500.0,256700.0,185400.0,102500.0
Bosnia and Herzegovina,1988,F,172300.0,362400.0,385700.0,379900.0,267900.0,266000.0,210800.0,160300.0
Bosnia and Herzegovina,1989,M,179200.0,377100.0,397800.0,416700.0,290700.0,249200.0,196100.0,104500.0
Bosnia and Herzegovina,1989,F,171800.0,361500.0,380200.0,387700.0,280600.0,258800.0,218700.0,164800.0
Bosnia and Herzegovina,1990,M,179000.0,376600.0,393900.0,419300.0,310200.0,240600.0,206800.0,107100.0
Bosnia and Herzegovina,1990,F,171600.0,360900.0,376400.0,391700.0,297200.0,250600.0,225900.0,170300.0
Bosnia and Herzegovina,1991,M,180200.0,379100.0,396800.0,421700.0,313400.0,243500.0,207400.0,112600.0
Bosnia and Herzegovina,1991,F,172900.0,364000.0,379600.0,395000.0,299800.0,252900.0,228000.0,171500.0
Bosnia and Herzegovina,2010,M,85617.0,257192.0,291167.0,252966.0,263576.0,286097.0,191237.0,249735.0
Bosnia and Herzegovina,2010,F,80954.0,247195.0,273197.0,256293.0,267032.0,287436.0,223145.0,330287.0
Bosnia and Herzegovina,2011,M,85542.0,256966.0,290910.0,252743.0,263343.0,285844.0,191068.0,249515.0
Bosnia and Herzegovina,2011,F,80883.0,246977.0,272956.0,256067.0,266797.0,287183.0,222948.0,329995.0
Bosnia and Herzegovina,2012,M,87086.0,228029.0,274917.0,253140.0,247497.0,288277.0,240050.0,258914.0
Bosnia and Herzegovina,2012,F,86497.0,228428.0,251515.0,234773.0,253872.0,301817.0,253913.0,347652.0
Bosnia and Herzegovina,2014,M,86881.0,227491.0,274269.0,252546.0,246915.0,287597.0,239486.0,258303.0
Bosnia and Herzegovina,2014,F,86293.0,227892.0,250924.0,234219.0,253273.0,301106.0,253314.0,346834.0
Bosnia and Herzegovina,2016,M,88941.0,188472.0,240428.0,256396.0,246352.0,264748.0,229254.0,207972.0
Bosnia and Herzegovina,2016,F,84149.0,179112.0,227732.0,245725.0,241304.0,269743.0,249834.0,291210.0
Bulgaria,1950,M,368700.0,619200.0,710000.0,549600.0,531700.0,397200.0,235200.0,212700.0
Bulgaria,1950,F,372500.0,595900.0,690500.0,549800.0,516600.0,381000.0,252500.0,267500.0
Bulgaria,1951,M,374700.0,606900.0,688500.0,570600.0,517600.0,409900.0,243100.0,214500.0
Bulgaria,1951,F,367100.0,590900.0,666600.0,566300.0,508000.0,399600.0,263000.0,270900.0
Bulgaria,1952,M,377600.0,609700.0,674100.0,604200.0,485500.0,415800.0,251400.0,214100.0
Bulgaria,1952,F,355700.0,594200.0,658000.0,602800.0,480700.0,409600.0,268500.0,272900.0
Bulgaria,1953,M,372100.0,624400.0,658000.0,635200.0,464000.0,436100.0,261800.0,216200.0
Bulgaria,1953,F,355400.0,582700.0,643700.0,648400.0,467400.0,427200.0,277700.0,275900.0
Bulgaria,1954,M,367800.0,630600.0,651600.0,661500.0,458000.0,448000.0,269800.0,218400.0
Bulgaria,1954,F,350200.0,607800.0,623700.0,659100.0,458500.0,446800.0,288300.0,283100.0
Bulgaria,1955,M,356800.0,661700.0,642700.0,678400.0,452400.0,452300.0,279000.0,219800.0
Bulgaria,1955,F,334500.0,625300.0,602800.0,660200.0,470900.0,465900.0,302300.0,294400.0
Bulgaria,1956,M,349400.0,677000.0,626200.0,673800.0,469700.0,471500.0,289000.0,224000.0
Bulgaria,1956,F,336900.0,650000.0,611100.0,665900.0,467500.0,460800.0,304200.0,298800.0
Bulgaria,1957,M,346800.0,686100.0,609300.0,666600.0,478800.0,483200.0,300900.0,246500.0
Bulgaria,1957,F,332200.0,661800.0,602800.0,659900.0,474900.0,469400.0,321900.0,310200.0
Bulgaria,1958,M,340200.0,698100.0,600800.0,669000.0,494800.0,486300.0,316400.0,251000.0
Bulgaria,1958,F,326000.0,672900.0,593500.0,660400.0,492800.0,474000.0,335200.0,316200.0
Bulgaria,1959,M,336900.0,706000.0,593400.0,668800.0,511000.0,489200.0,331500.0,255400.0
Bulgaria,1959,F,322500.0,680200.0,584200.0,660200.0,510900.0,477500.0,348100.0,322000.0
Bulgaria,1960,M,337200.0,708800.0,590700.0,663400.0,521300.0,498600.0,346400.0,261200.0
Bulgaria,1960,F,322200.0,682600.0,579400.0,656100.0,522500.0,487300.0,360000.0,329700.0
Bulgaria,1961,M,337100.0,707800.0,597300.0,653600.0,546000.0,491900.0,361900.0,270400.0
Bulgaria,1961,F,321400.0,680800.0,583800.0,648400.0,546500.0,482500.0,372500.0,341200.0
